STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,partner,Geopolitical entity (partner),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CH,Switzerland,2019,,53486,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CH,Switzerland,2020,,48140,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CH,Switzerland,2021,,49212,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CH,Switzerland,2022,,50801,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CH,Switzerland,2023,,81025,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CY,Cyprus,2014,,7212,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CY,Cyprus,2015,,8970,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CY,Cyprus,2016,,10051,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CY,Cyprus,2017,,11451,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CY,Cyprus,2018,,13305,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CY,Cyprus,2019,,15462,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CY,Cyprus,2020,,12147,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CY,Cyprus,2021,,16264,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CY,Cyprus,2022,,26339,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CY,Cyprus,2023,,30454,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CZ,Czechia,2013,,14429,,b,break in time series,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CZ,Czechia,2014,,13637,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CZ,Czechia,2015,,14320,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CZ,Czechia,2016,,35480,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CZ,Czechia,2017,,35085,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CZ,Czechia,2018,,48137,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CZ,Czechia,2019,,75750,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CZ,Czechia,2020,,45209,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CZ,Czechia,2021,,54117,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CZ,Czechia,2022,,330736,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,CZ,Czechia,2023,,126772,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,DE,Germany,2013,,295027,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,DE,Germany,2020,,304237,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,DE,Germany,2021,,440850,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,DE,Germany,2022,,1587677,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,DE,Germany,2023,,925422,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,DK,Denmark,2013,,32684,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,DK,Denmark,2014,,38608,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,DK,Denmark,2015,,48321,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,DK,Denmark,2016,,44516,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,DK,Denmark,2017,,37989,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,DK,Denmark,2018,,34459,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,DK,Denmark,2019,,32652,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,DK,Denmark,2020,,28798,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,DK,Denmark,2021,,27917,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,DK,Denmark,2022,,72568,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,DK,Denmark,2023,,53924,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EE,Estonia,2013,,2441,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EE,Estonia,2014,,2075,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EE,Estonia,2015,,5211,,be,"break in time series, estimated",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EE,Estonia,2016,,5316,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EE,Estonia,2017,,6079,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EE,Estonia,2018,,7353,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EE,Estonia,2019,,8066,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EE,Estonia,2020,,8073,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EE,Estonia,2021,,10295,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EE,Estonia,2022,,40633,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EE,Estonia,2023,,19395,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EL,Greece,2013,,26167,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EL,Greece,2014,,23466,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EL,Greece,2015,,27733,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EL,Greece,2016,,80154,,b,break in time series,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EL,Greece,2017,,74164,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EL,Greece,2018,,82237,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EL,Greece,2019,,94095,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EL,Greece,2020,,68536,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EL,Greece,2021,,38076,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EL,Greece,2022,,73315,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EL,Greece,2023,,84894,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,ES,Spain,2013,,195306,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,ES,Spain,2014,,210495,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,ES,Spain,2015,,241948,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,ES,Spain,2016,,310480,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,ES,Spain,2017,,410985,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,ES,Spain,2018,,522980,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,ES,Spain,2019,,630282,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,ES,Spain,2020,,382293,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,ES,Spain,2021,,688004,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,ES,Spain,2022,,1056802,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,ES,Spain,2023,,1042047,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2020,,1982686,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2021,,2580242,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2022,,5320961,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2023,,4369162,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,FI,Finland,2013,,16479,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,FI,Finland,2014,,16900,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,FI,Finland,2015,,16063,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,NEU27_2020_FOR,Non-EU27 countries (from 2020) nor reporting country,NR,Number,FI,Finland,2016,,22839,,,,,
